SMILES
COc1ccc(NC(=O)C2=C(C)NC(=S)NC2c2cn(-c3ccccc3)nc2-c2ccc(Cl)cc2)cc1
CCCCn1nc(C(C)(C)C)sc1=NC(=O)c1cc(C(F)(F)F)ccc1NNc1ccccn1
CCN(CC1CCOC1)C(=O)c1cc(OC)c2c(c1)OCCO2
COc1ccc(NS(=O)(=O)c2cccc(-c3nnc(-c4ccccc4)o3)c2)cc1
Cc1ccccc1N1CCN(C(=O)NCSCc2c(C)noc2C)CC1
Cc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2
CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccoc3)C(C)=C1C2(C)C
O=C(NC(CCN1CC2CN(C(=O)c3ccc(C(F)(F)F)nn3)CC2C1)c1cccc(F)c1)C1CCOC1
O=C(Nc1ccccc1)N(Cc1ccccc1)Cc1ccccc1
CC12CCC3c4ccc(N)cc4CCC3C1CC(Cc1cccc(C(N)=O)c1)C2O
CCCCCCC1C(=O)OC1CC(COS(=O)(=O)c1ccc(C)cc1)OC(=O)CNC=O
COc1ccc(C(C(=O)NC2CCCC2)N(C(=O)c2ccoc2C)c2cc(C)cc(C)c2)cc1
O=C(CSc1nc2ccccc2c(=O)n1-c1ccccc1)NCC1CCCO1
CCCCCCc1c2c(c(C)c3c1C(=O)SC3)Oc1ccccc1O2
CC(C)c1cccc(C(C)C)c1NC(=O)NS(=O)(=O)NC(c1ccccc1)c1ccccc1
CC(C)C1NC(=O)C(Cc2c[nH]c3c(-c4cccc(N)c4)cccc23)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CCCNC(=N)N)NC1=O
CC(C(=O)O)c1ccc(Nc2ccc(Cl)cn2)cc1
N#CC1=C(N)Oc2[nH]nc(-c3ccncc3)c2C1c1ccsc1
O=C1CCCc2nc(O)ccc21
Cc1nc2ccc(NC(=O)CCNC(=O)NCCOc3ccc(CC(C(=O)O)C(=O)O)cc3)cc2s1
O=C(NN=Cc1ccncc1)c1cc2ccccc2oc1=O
CNC(=O)c1cnc(Nc2cc(C)c(F)cn2)cc1Nc1cccc(-c2ncnn2C)c1OC
O=C1OC2(CCN(c3nc4cccnc4[nH]3)CC2)c2ccccc21
CS(=O)(=O)N1CCC(C(=O)N2CCN(C(c3ccccc3)c3ccccc3)CC2)CC1
CC(NC(=O)c1nc(-c2ccc(C(F)(F)F)cn2)nc(O)c1O)C1CCCCC1
Cc1nc(NCc2ccccc2)nc(C(F)(F)F)n1
CCN1C(=O)CN(C(=O)CC(C)C)CC12CCOCC2
COc1cncc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1
O=C(COC(=O)CC1CC2CCC1C2)Nc1c(F)cccc1F
CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c(C#N)c2Oc2cccc3c2CCCC3)nc1
O=C(COc1ccccc1)N1CC(n2cnnc2C2CCOCC2)C1
CCc1c(O)nc(O)nc1NCc1ccccc1
COCCn1c(SCC(=O)N2CCC(C)CC2)nc2c3ccccc3nc-2c1O
COC(=O)CCc1cncn1Cc1ccc(OC)cc1
COc1cc2c(cc1O)CCC1C2CCC2(C)C(C(C)=O)CCC12
c1ccc(CCCOCCCN2CCc3ccccc3C2)cc1
OC1C(O)CC2(n3cnc4c(NC5CC6CCC5C6)nc(Cl)nc34)CC12
CCc1cccc(NC(=O)CCCCC(=O)NO)c1
CC=CC=CC(=O)OC1C(OC)=CC23CCCN2CCc2cc4c(cc2C13)OCO4
Nc1ncnc2c1ncn2C1OC(COS(=O)(=O)NC(=O)CCCCCCCCCCOc2cccc(F)c2)C(O)C1O
NC(=O)c1ccccc1Nc1cc(Oc2ccc(Cl)c(Cl)c2)ncc1C(F)(F)F
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)N3CCC(O)(c4cccc(C(F)(F)F)c4)CC3)sc12
C=Cc1ccccc1C1C(C(=O)OC)=C(C)N=C(C)C1=C(O)OC
CN1C(=O)SC(=Cc2cc(OCc3cncc(NCc4ccncc4)c3)c(O)cc2Br)C1=O
C=CCOC(=O)NC(CC(=O)O)C(=O)CN(C)CCc1ccccc1
Cc1ccoc1CNC(=O)c1ccc2[nH]c(COc3ccc(C45CC6CC(CC(C6)C4)C5)cc3)nc2c1
Cc1cc(C)cc(NC(=O)C2CCCN(c3nccc(C)n3)C2)c1
O=C(CCCC(=O)N(c1ccc2c(c1)OCCO2)C(C(=O)NC1CCCCC1)c1ccc(Cl)cc1)Nc1ccccn1
CC(=O)C1=C(O)C(=C(C)Nc2ccccc2N)C(=O)OC1=O
O=C(Nc1ccccc1)OC1CCCC(NC(=O)C2CC(=O)N(c3ccc(F)cc3)C2)C1
CN(CCNC(=O)COc1ccc(CNCC(O)c2ccc(O)c3[nH]c(=O)ccc23)cc1)C1CCC(OC(=O)C(O)(c2cccs2)c2cccs2)CC1
O=C(C1CCCC1)N1CCC(C2CCN(Cc3ccc(Cl)cc3)C2)CC1
CCNc1nc(NC(C)(C)C)nc(OC)n1
COc1cc(OC)c2c(=O)cc(Oc3ccc(OC)c(OC)c3)oc2c1
COCc1nc(CNC(=O)C(C)n2ccnc2C(C)C)no1
NCCCCC(N)C(=O)N1CCOCC1
CCc1cc2c(C(=O)Nc3ncncc3C#N)cnc(OC)c2o1
Clc1ccccc1Cn1c(C=NNc2nc(N3CCOCC3)c3sccc3n2)nc2ccccc12
O=C1NC(=O)C(=Cc2cnn3c(NC4CC4)nc(N4CCCC4c4cccnc4)nc23)N1
COc1ccc(Cl)cc1S(=O)(=O)N1COc2c(Cl)cc(C(=O)Nc3ccc(C(=O)O)cc3)cc21
Cc1cn(C(=O)OC(C)(C)C)c(=O)n(Cc2ccc(OCCCN3CCCCC3)cc2)c1=O
O=C(Cc1ccccc1)N1CCC(N2CCN(C(=O)c3c4ccccc4cc4ccccc34)CC2)CC1
O=C(OCC(F)(F)F)c1ncn2c1C1CCCN1C(=O)c1cc(Br)ccc1-2
CC(=O)Nc1c(Cl)c(Cl)c2c(c1Cl)Cc1cc(Cl)ccc1-2
N#CNC(=NCCNc1ccccc1[N+](=O)[O-])NCCCCOc1cccc(CN2CCCCC2)c1
Cc1cc(N2Cc3ncccc3C2=O)ccc1N1CCCC1=O
O=C1COc2cccc(C(=O)Nc3cccc(Cl)c3)c2N1
CC(C)c1onc(C2CC2c2c(Cl)cccc2Cl)c1COc1ccc(C=Cc2cccc(C(=O)O)c2)c(Cl)c1
CC1(C)OC(=O)C2C=C3CCCCC3C(C=Cc3ccc4ccccc4n3)C12
COc1cccc2c(NCc3ccccc3)nc(-n3c(C=CS(C)(=O)=O)cc4ccccc34)nc12
O=C(c1ccco1)c1cn(Cc2ccc(Cl)cc2)c2ccccc12
COc1cccc(-c2nc3c(c(SCc4ccccc4)n2)Cc2c(CO)cnc(C)c2O3)c1
C=CCN1c2ccc3[nH]c(=O)cc(C(F)(F)F)c3c2OCC1C(C)C
CCOC(=O)CSc1nc2c(I)c(I)c(I)c(I)c2[nH]1
O=C(NC1C2CC3CC(C2)CC1C3)c1ccc(N2CCOCC2)nn1
CCCCCCCC(=O)NCC(NC(=O)OCc1ccccc1)C(=O)OC
COc1cc(O)c2c3c1-c1oc4c(C=C(O)C(C)(C)O)c(O)cc(O)c4c(=O)c1CC3C(C)(C)O2
O=C(NCc1ccccc1)c1ccc(NS(=O)(=O)c2ccccc2)cc1
C=C1C2CCC34C(=O)C5C(CC3C2(C)CCC1Cl)C5(C)C4=O
Cc1c(NC(=O)C(C#N)=Cc2cccs2)c(=O)n(-c2ccccc2)n1C
COc1ccc2c(c1)c1c3c(ccc1n2C)-c1ccccc1-3
CCC1CCN(C(=O)C(CCCN=C(N)N)NS(=O)(=O)c2ccc3cc(N(C)C)ccc3c2)CC1
COC(=O)c1sccc1NC(=O)C1CC(C)=C(C)CC1C(=O)O
COc1ccc(CS(=O)(=O)C=Cc2c(OC)cc(OC)cc2OC)cc1
COC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1cccc(C(=O)Cn2ccnc2C(C)(C)C)c1
Cc1[nH]nc(-n2nc(C(=O)c3ccccc3)sc2=N)c1N=Nc1c(C)n(C)n(-c2ccccc2)c1=O
c1ccc(NCc2ccc(CNc3ccccc3)o2)cc1
COc1ccc2sc(C(=O)Nc3nnn[nH]3)c(OC(C)C)c2c1
Cc1onc(-c2ccccc2)c1COc1ccc(C(=O)NC2CCCN(CC(=O)NC3CC3)C2)cn1
Cc1ccc(OCCOc2cccc3ccc(C)nc23)c([N+](=O)[O-])c1
Cc1ccc(CCN2CCCC2C)cc1
FC(F)(F)c1ccccc1-c1cnco1
O=C(Nc1c(C(=O)NCCCc2ccccc2)cc(O)c(O)c1O)c1ccccc1
O=C1CC(c2c[nH]c3ccccc23)C(=O)N1CCCN1CC=C(c2c[nH]c3ccccc23)CC1
CC(CO)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(F)cn3)c2)c2cnccc12
O=C(O)C(=Cc1ccc(O)c(O)c1)C(=O)O
O=[N+]([O-])c1ccc(S(=O)(=O)N2CCN(c3cccc(Cl)c3)CC2)cc1
COC(=O)c1c(-c2ccccc2OC)sc2ccccc12
Cc1ccc(NC(=O)Cn2cc(I)cn2)cc1
COC(=O)CCCC=CCC1C(C=CC(O)C#Cc2ccc(Cl)cc2)C(O)CC1O
Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)NCCCCCN)cc3)n3nc(-c4ccco4)nc23)n1
Cc1ccc(-c2csc3nnc(SCC(=O)NCc4ccc5c(c4)OCO5)n23)cc1
CC(C)Oc1ccc(NC(=O)c2cccnc2)cc1C#N
COC(=O)c1ccc(Oc2nc(Nc3ccccc3)nc(N(C)C)n2)cc1
CCCn1c(-c2c[nH]c3ccccc23)nc2ccc(N3CCN(C)CC3)nc12
O=C(Cc1cc[n+]([O-])cc1)N1CCC(C2c3ncc(Br)cc3CCc3cc(Cl)cc(Br)c32)CC1
CN1CCN(c2nc3cc(F)ccc3c(=O)n2-c2ccc(C(F)(F)F)cc2)CC12CC2
CC1COCCN1c1nc(-c2cnc(N)c(C(F)(F)F)c2)nc2c1CC1COCCN21
N#Cc1cc(-c2ccoc2)c2ccc(OCc3ccnc(C4(O)CCOCC4)c3)cc2c1
COc1cccc(C(=O)OCC(=O)c2c[nH]c3ccccc23)c1OC
COC(=O)c1ccc(N2C(=O)CC(N(C)Cc3ccccc3)C2=O)cc1
CN(C)c1ccc2ncc(-c3ccc(C(=O)NCC4CCCN4)cc3)n2n1
CC(C)COc1ccc2cc(-c3nn(C(C)(C)C)c4ncnc(N)c34)ccc2c1
CN(Cc1ccc2nonc2c1)Cc1nc(CC2CC2)no1
CC(C)c1nnc(C(=O)C(NC(=O)Cn2c(-c3ccc(F)cc3)ncc(N)c2=O)C(C)C)o1
O=C(Nc1cccc2c1CCCC2)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1
c1ccc(CCN2CC2c2ccccc2)cc1
CCCCCCCCCCCCCC1OC(=O)C1=CCCCCC(N)=O
Cc1cc(Cl)c(S(N)(=O)=O)cc1OCC(N)=O
C#CCSc1nc2cc(Cl)c(Cl)cc2n1C1OC(CO)C(O)C1O
COc1cc(O)c2cc(-c3cn4nc(OC)sc4n3)oc2c1
c1nc2cc(-c3noc(-c4cn(C5CCCCC5)nn4)n3)ccc2[nH]1
CCOC(=O)C1CCN(c2c(NCCN3CCCCC3C)c(=O)c2=O)CC1
Nc1ncc2cc(NS(=O)(=O)c3cccs3)ccc2n1
O=C(Nc1cccnc1)c1ccc(OCc2ccc3ccccc3n2)cc1C1(c2ccccc2)CC2CCC1C2
CC1(C(=O)Nc2ccc(F)cc2F)CNC1
CC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc(Cl)cc4)CC3)ccc21
O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(O)C(OC(=O)c2cc(O)c(O)c(O)c2)C1O)c1cc(O)c(O)c(O)c1
CCOC(=O)c1c(C)nc(SC)c(C#N)c1-c1ccccc1
O=C(COc1ccc2c(=O)cc(-c3ccccc3)oc2c1)N1CCN(c2ccccc2)CC1
C=CCn1c(SCc2nc(O)c3ccc(C(F)(F)F)cc3n2)nc2sc(CC)cc2c1=O
Fc1cccc2[nH]cc(C3CCC(N4CCN(c5cccc6[nH]ccc56)CC4)CC3)c12
COc1ccc(C)cc1C(C)O
Cc1cnc(Nc2cc(N3CC4CC3CN4C)cc(C(F)F)c2F)nc1Nc1cccc(CO)c1
COc1ccc(S(=O)(=O)N(Cc2ccccc2CN(C(Cc2nnn[nH]2)C(=O)O)S(=O)(=O)c2ccc(OC)cc2)C(Cc2nnn[nH]2)C(=O)O)cc1
CS(=O)(=O)c1ccc(-n2nc3c(c2O)CSc2ccccc2-3)cc1
COc1ccccc1NC(=O)NC1CCC(CCn2cc(-c3ccccc3OC)nn2)OC1CO
COc1cc(C[S+]([O-])c2nc3cscc3[nH]2)ncc1Cl
CCC1OC(=O)C(C)C(OC(=O)N2C(=O)OCC2C)C(C)C(OC2OC(C)CC(N(C)C3CCCC3)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCc3ccc(Cl)cc3)C(=O)OC12C
COC1(C)CC(OC2C(C)C(OC3OC(C)CC(N(C)C)C3O)C(C)(O)CC(C)CN(C)C(=O)CC(Cc3ccc(NC(=O)C(Cc4ccccc4Cl)NC(=O)Cc4ccccc4)cc3)NC(=O)C3CCCC3NC(=O)C2C)OC(C)C1O
C=C1C(=O)C23CCC4(C)C(C)(C(=O)O)CCCC4(C)C2CCC1C3
Nc1ccnc2c1c(C#Cc1ccccc1)cn2C1OC(CO)C(O)C1O
CC(=O)Nc1cccc(C2CCN(CCCn3nc(-c4ccc(C#N)cc4)c4ccccc4c3=O)CC2)c1
NS(=O)(=O)c1nn2c(-c3ccccc3)cnc2s1
CN1CCN(S(=O)(=O)c2ccc(-c3ccc(CC(C#N)NC(=O)C4NC5CCC4C5)c(F)c3)cc2)CC1
O=C(C1=C(OCc2ccccc2)C(=O)N(CCCn2ccnc2)C1c1ccc(Br)cc1)c1ccccc1
CCCN1CCC(Nc2cccc3cnccc23)CC1
CCN(C1CCN(C)CC1)C1CN(C(=O)CC(C)C)C1
CCOC(=O)CNS(=O)(=O)c1ccc(F)cc1Br
C[n+]1c2ccc(Br)cc2cc2[nH]c3ccccc3c12
COc1coc(CO)cc1=O
O=C(c1ccoc1)N1CCC2CC(c3nnc(C4CC4)o3)OC2C1
C[n+]1c(-c2ccc(C=NNC(=N)NO)cc2)cn2ccccc12
CC(C)CN1C(=O)C(C(=O)c2ccc(O)cc2)C(=O)N(CC(C)C)C1=O
CC(=O)c1ccc(Cc2ncc(C(F)(F)F)cc2Cl)s1
COc1cccc(N2C(=S)N(c3cc(C)on3)C(C)=C3C(=O)N(c4cc(C)on4)c4ccccc4C23)c1
CCOC(=O)c1c(CN2CCCCC2C)oc2ccc(OC)cc12
CCOC(=O)CNC(=O)CSc1ncnc2c1cnn2-c1ccc(Cl)cc1
COCCc1nnc(NC(=O)c2snnc2C)o1
Cc1cc2c(cc1Cl)C1CNCC1C2C
Fc1cccc(F)c1C1=NCCN1Cc1ccccc1
O=C(CCn1c(=O)oc2ccccc12)NCCCN1CCN(c2ccc(F)cc2)CC1
Cc1cn(-c2ccc3n(c2=O)CCN(CC2CCCC(c4ccc(Cl)cc4)C2)C3=O)cn1
CCC(Cl)C(=O)Nc1ccc(C2=NNC(=O)CC2)cc1
CSCCC(NC(=O)C1CCCN1C(=O)C(CCCNC(=N)N)NC(=O)C(CC1CCCCC1)NC(=O)C(N)CC1CCCCC1)C(=O)NC(CCCNC(=N)N)C(=O)O
CN(C)C(=O)Nc1cccc(-c2ccccc2)c1
Cc1cc2ccccc2n1CCNC(=O)C=Cc1ccc(OCCN(C)C)cc1
CCn1c(-c2nonc2N)nc2cc(C(C)=O)ccc12
CCc1cnc(N2CCC3CN(C(C)=O)CCOC3C2)nc1
CC(=O)OC1CCC2(C)C(=CCC3C4CCC(C(=O)ON=C(N)c5ccc(C)cc5)C4(C)CCC23)C1
CN(C)CCCNCC(=O)Nc1ccccc1N1CCOCC1
Cc1ccc(C2Nc3ccccc3-n3c(-c4ccccc4)c4c(=O)n(C)c(=O)n(C)c4c32)s1
CCN(CC)C(=O)c1c(COc2ccc(C)cc2)n(Cc2ccccn2)c(C)cc1=O
CCN1C(=O)C2C(c3ccc(C)cc3)N3C(=O)N(c4cccc(F)c4)C(=O)C3(Cc3ccc(Cl)cc3)C2C1=O
CCC(NC(=O)Cc1ccccn1)c1nc(C)c[nH]1
Nc1ccc(-c2nnc(NC(=O)Nc3ccc(Cl)c(Cl)c3)s2)cc1
O=C1C(Cc2ccc(OS(=O)(=O)c3cccc4cnccc34)cc2)N(CC2CCN(Cc3ccccc3)CC2)C(=O)N1Cc1cccc2cnccc12
CCCOc1ccc(C(=O)NCCN2CCOCC2)cc1
O=C(Nc1ccc(F)cc1)c1nc(-c2cn(-c3ccc(F)cc3)nn2)no1
COc1nn(C)cc1C(=O)Nc1cc(C#N)cnc1N1CCC(Oc2ccc(F)cc2F)CC1
CN(CCC#N)Cc1noc(-c2ccoc2)n1
CC1CC(C)CN(C(=O)c2ccc(=O)n(C)c2)C1
CC(C)n1cc(-c2cc(C(N)=O)c3c(c2)C(O)(C(F)(F)F)c2ccccc2-3)cn1
O=C1NCC2(CCN(C(=O)CCNC(=O)c3nc4ccccc4n3Cc3ccccc3)CC2)O1
NS(=O)(=O)c1cc(C(=O)NC2CCCCC2)c(Sc2ccccc2)cc1Cl
CC(Nc1ccn2ncc(-c3cnn(CCO)c3)c2n1)c1cc(F)ccc1OCC(F)F
C=C(CCC(C)C1CCC2(C)C3CCC4CC(O)CCC45CC35CCC12C)C(C)C
CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3nc(C(=O)NC)c(C)s3)nc12
COc1cccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)c1
COC(=O)c1c(O)cc(O)c(Cl)c1CCc1nccn1Cc1cccc2ccccc12
CC(NC(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)COP(=O)(Oc1ccccc1)Oc1ccccc1
NC1CCCN(c2cccc(-c3n[nH]c4cnc(-c5cncs5)cc34)n2)C1
CN(CCCCN1CCOCC1)C(=O)c1ccc2nc(C3CCCCC3)oc2c1
OCCN1CCCCC1C(c1ccccc1)c1ccccc1
CC(C)CN(CC(C)C)S(=O)(=O)N1CCC(C(=O)NCc2ccc(F)cc2)CC1
Cn1ccnc1CN(CC1CCOC1)C1CC1
CC(=O)NCC1CN(c2ccc(C=O)cc2)C(=O)O1
Cc1nc(-c2ccccc2C(F)(F)F)sc1C(=O)NCc1ccc(OC(C)(C)C(=O)O)cc1
CC(=C(F)C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1)c1cccc(CN)c1
CCC(C)(C)CC(=O)NC(C)C(=O)Nc1ccc(-n2cncn2)cc1
COc1ccc(-c2cc(-c3ccc(OC)cc3)nc(NCCCCNc3ccnc4cc(Cl)ccc34)n2)cc1
CC(C)Cc1ccc(C(C)C(=O)NCCCCOc2ccc(S(N)(=O)=O)cc2)cc1
COc1ccc(N2CCN(CCCNC(=O)c3ccc4nc(CCc5ccccc5)oc4c3)CC2)cc1
O=C(Nc1cnn(CCN2CCCCC2)c1)C(O)c1ccccc1
Cc1ccc(C2CC(c3ccccc3)N(CC(=O)NC(C)(C)C)C(=O)C(NC(=O)Nc3cccc(C)c3)C2)cc1
CCOC=C1C(=O)NC(=O)c2ccccc21
CC(c1c[nH]c2ccccc12)C(NC(=O)C1CCCN(C(=O)C(O)(c2ccccc2)c2ccccc2)C1)C(=O)NC(CCCCN)C(=O)OC(C)(C)C
COc1ccc(C2(C)NC(=O)N(CC(=O)N(c3ccccc3)C(C)C)C2=O)cc1OC
CCCCc1nc(CN2CCCn3nc(CNC(=O)N(C)C)cc3C2)c[nH]1
CCCCC=Cc1cnc2ccc(NC(CC)CO)nn12
N#Cc1ccc(Nc2nn(C3CCC(NCC(F)F)CC3C#N)cc2C(N)=O)cc1
O=C(NC12CC3CC(CC(C3)C1)C2)n1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)n1
COCCOc1n[nH]c2cc(NC(=O)NC(c3ccccc3)C(C)O)ncc12
FC(F)n1ccnc1CNC1(c2cccc(C(F)(F)F)c2)CCC1
O=C(NC1CCC1)c1cccc(Cc2cc(Cl)ccc2OCc2ccc(Cl)cc2F)n1
Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)OCCCCO)O2)c(=O)[nH]c1=O
O=C(C=Cc1cccc2ccccc12)NC(Cn1ccnc1)c1ccccc1
COC(=O)C1(C)CCCC2(C)C3=C(C=CC12)C(=O)C(C(C)C)=CC3=O
Nc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4cc(F)cc(F)c4)cc3)c12
C=C(C)C1CCC2(C(=O)N3CCN(C(=O)C=Cc4cccc(C(F)(F)F)c4)CC3)CCC3(C)C(CCC4C5(C)CCC(OC(=O)CC(C)(C)C(=O)O)C(C)(C)C5CCC34C)C12
CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccc(O)cc34)C12
COc1ccc2c(-c3nc4ccccc4cc3C#N)c[nH]c2c1
O=C(Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1)N1CCCCC1
CCC1(CC(=O)O)OCCc2c1[nH]c1ccc(Br)cc21
COc1cnc2ncc(=O)n(CCN3CCC(c4nc5cc(Cl)c(C)cc5[nH]4)CC3)c2c1
CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(-c4ccc(OCCOC5CCC6(C)C(C5)CC(O)C5C6CC(O)C6(C)C(C(C)CCC(=O)O)CCC56)cc4)cc3)CC12C
CCc1ccccc1S(=O)(=O)N1CCN(c2nc3ccncc3n(C(C)C)c2=O)CC1
CCCCN(C(=O)C1CCN(C(=O)c2ccccc2C)CC1)c1c(N)n(CCCC)c(=O)[nH]c1=O
CC(C)Cc1ccc(C(C)CN2C(=N)N(C(Cc3ccc4ccccc4c3)CN3CCCC3CN3C(N)=NCC3C)CC2CC2CCCCC2)cc1
NC(=O)Nc1c(C(=O)O)n(Cc2cc(F)ccc2F)c2ccc(C(F)(F)F)cc12
